URL,Score,Performance,Accessibility,Best Practices,SEO,FCP,LCP,CLS,FID,TBT,SI,Color Contrast,Headings,Image Alts,Link Names,Errors,Inspector Issues,Images Responsive,Image Aspect Ratio,Indexable
"/listing/gringos/61332/",74,57,88,58,92,4481.93,25303.6,0,57,11,13249.2,0,1,1,1,1,0,1,1,1
"/listing/gualvertos-mexican-food/60126/",74,57,88,58,92,4851.53,24174.62,0,194,99.5,8940.32,0,1,1,1,1,0,1,1,1
"/listing/gymboree/64489/",76,56,88,58,100,5001.8,27104.59,0,55,7,12567.96,0,1,1,1,1,0,1,1,1
"/listing/hamachi/68061/",69,41,88,54,92,4878.36,33052.82,0.32,80,62,10067.56,0,1,1,1,0,0,1,1,1
"/listing/hampton-inn-and-suites-salt-lake-city-west-jordan/68814/",67,38,83,54,92,4797.89,33307.13,0.34,142,125,12368.22,0,0,1,0,0,0,1,1,1
"/listing/handmaiden/64562/",69,40,88,54,92,4541.78,34844.7,0.32,57,9,15321.29,0,1,1,1,0,0,1,1,1
"/listing/hangar-15-bicycles/64761/",69,41,88,54,92,4858.25,28820.93,0.32,89,35.5,9442.07,0,1,1,1,0,0,1,1,1
"/listing/happenings-coupon-book-hotline/64080/",73,52,88,58,92,4255.38,28454.49,0,300,267,12796.26,0,1,1,1,1,0,1,1,1
"/listing/harmons/64281/",67,34,88,54,92,4247.59,34131.8,0.32,367,326,12884.82,0,1,1,1,0,0,1,1,1
"/listing/harmons/64855/",67,35,88,54,92,4577.03,28243.73,0.32,303,270,12131.57,0,1,1,1,0,0,1,1,1
"/listing/haroon-transportation/55207/",67,37,85,54,92,4563,33303.44,0.33,258,227,12665.91,0,1,1,0,0,0,1,1,1
"/listing/head-over-heels/64498/",69,40,88,54,92,4722.8,28759.46,0.32,55,8,12158.54,0,1,1,1,0,0,1,1,1
"/listing/healing-mountain-massage-sch/64743/",69,40,88,54,92,4712.08,30401.92,0.32,56,12,13275.98,0,1,1,1,0,0,1,1,1
"/listing/hires-big-h/60242/",69,40,88,54,92,4720.45,28999.27,0.33,58,16,11525.87,0,1,1,1,0,0,1,1,1
"/listing/hoggan-health-industries-inc/64919/",74,56,88,58,92,4738.55,27892.24,0,56,8,12472.06,0,1,1,1,1,0,1,1,1
"/listing/i-d-wear/64424/",74,56,88,58,92,5009.28,27487.23,0,57,16,13672.35,0,1,1,1,1,0,1,1,1
"/listing/iceberg-drive-inn/62649/",74,58,88,58,92,4869.66,25984.69,0,92,63,7894.25,0,1,1,1,1,0,1,1,1
"/listing/iconoclad/68963/",69,40,88,54,92,4558.53,34694.05,0.33,58,15,13811.29,0,1,1,1,0,0,1,1,1
"/listing/iggys-sports-grill/60383/",73,52,88,58,92,4925.4,24340.43,0,146,284,8353.14,0,1,1,1,1,0,1,1,1
"/listing/iggys-sports-grill/60464/",74,57,88,58,92,4728.8,27807.94,0,52,2,10951.83,0,1,1,1,1,0,1,1,1
"/listing/ihop/60282/",76,57,88,58,100,4581.72,27810.49,0,57,10,11956.67,0,1,1,1,1,0,1,1,1
"/listing/ihop/60338/",69,40,88,54,92,4849.4,32799.88,0.32,60,13,12471.37,0,1,1,1,0,0,1,1,1
"/listing/indigo-reimagined/71977/",73,56,85,58,92,5009.91,27337.49,0,55,9,12108.28,0,1,1,0,1,0,1,1,1
"/listing/industrial-supply-co/63803/",69,40,88,54,92,4562.45,34521.28,0.33,57,12,14439.36,0,1,1,1,0,0,1,1,1
"/listing/intermountain-gym-repair/65286/",68,38,88,54,92,5033.49,28682.3,0.32,106,183.5,8988.92,0,1,1,1,0,0,1,1,1
"/listing/intermountain-lacrosse-utah-%26-ula/64674/",69,40,88,54,92,4850.04,34315,0.32,61,20,11009.43,0,1,1,1,0,0,1,1,1
"/listing/intermountain-medical-ctr/64896/",71,40,88,54,100,4569.04,33475.04,0.32,59,13,12249.64,0,1,1,1,0,0,1,1,1
"/listing/italian-village/61318/",69,41,88,54,92,4133.56,34518.93,0.32,111,76,17280.36,0,1,1,1,0,0,1,1,1
"/listing/itto-sushi-downtown/68504/",69,40,88,54,92,4437,33360.31,0.33,72,33,14786.91,0,1,1,1,0,0,1,1,1
"/listing/ivy-%26-varley/70394/",67,40,85,50,92,4711.83,28765.87,0.33,56,10,12959.86,0,1,1,0,0,0,0,1,1
"/listing/j-brooks-jewelers/63903/",69,40,88,54,92,4565.9,33400.94,0.33,80,49,15105.78,0,1,1,1,0,0,1,1,1
"/listing/j-c-penney-optical/65329/",68,38,88,54,92,4882.19,33357.94,0.32,126,183,9647.08,0,1,1,1,0,0,1,1,1
"/listing/j-crew/64098/",69,40,88,54,92,4862.68,28616.89,0.32,54,7,11302.98,0,1,1,1,0,0,1,1,1
"/listing/j-crew/64377/",69,40,88,54,92,4850.39,33562.85,0.32,72,38,11353.29,0,1,1,1,0,0,1,1,1
"/listing/j-dawgs/69714/",69,40,88,54,92,4996.76,30483.94,0.32,63,33,12332.38,0,1,1,1,0,0,1,1,1
"/listing/j-massage/67909/",68,40,85,54,92,4859.03,28868.51,0.32,61,22.5,11698.63,0,1,1,0,0,0,1,1,1
"/listing/j-p-lee-fine-jewelry/63959/",69,40,88,54,92,4853.19,34956.8,0.32,143,109,10587.75,0,1,1,1,0,0,1,1,1
"/listing/j-wong%e2%80%99s-thai-%26-chinese-bistro/56780/",64,27,83,54,92,4572.52,34678.08,0.35,484,462,15958.97,0,0,1,0,0,0,1,1,1
"/listing/jade-market/64122/",71,40,88,54,100,4659.75,33943.47,0.32,113,72,17253.92,0,1,1,1,0,0,1,1,1
"/listing/jamba-juice/60226/",66,28,88,54,92,4923.13,33620.91,0.32,460,461,16174.36,0,1,1,1,0,0,1,1,1
"/listing/jamba-juice/61473/",69,41,88,54,92,4582.16,29778.56,0.32,62,16,11299.85,0,1,1,1,0,0,1,1,1
"/listing/jamba-juice/61626/",69,40,88,54,92,4746.76,34032.46,0.32,53,3,11824.7,0,1,1,1,0,0,1,1,1
"/listing/jamba-juice/62677/",69,40,88,54,92,4860.23,34469.21,0.32,57,11,12443.09,0,1,1,1,0,0,1,1,1
"/listing/janbo-express/60121/",69,40,88,54,92,4842.53,34873.02,0.32,64,29,11066.11,0,1,1,1,0,0,1,1,1
"/listing/japan-sage-market/63871/",69,40,88,54,92,4718.83,34647.42,0.32,54,4,13632.21,0,1,1,1,0,0,1,1,1
"/listing/jc-penney-salon/65033/",68,37,88,54,92,4853.45,33724.62,0.32,155,204,9980.94,0,1,1,1,0,0,1,1,1
"/listing/jdawgs/69713/",69,40,88,54,92,4734.07,29164.01,0.33,53,5,12512.13,0,1,1,1,0,0,1,1,1
"/listing/jean-paree-weegs/64044/",69,41,88,54,92,5006.43,28380.77,0.32,60,16,9053.32,0,1,1,1,0,0,1,1,1
"/listing/jersey-mikes-subs/69829/",69,40,88,54,92,4555.86,28684.96,0.32,53,5,12270.74,0,1,1,1,0,0,1,1,1
"/listing/jewelry-by-toba/64137/",74,56,88,58,92,4711.43,25239.93,0,56,3,12854.6,0,1,1,1,1,0,1,1,1
"/listing/jimmy-johns/60180/",71,40,88,54,100,4896.19,33410.65,0.32,55,9,12245.3,0,1,1,1,0,0,1,1,1
"/listing/jimmy-johns/60264/",69,40,88,54,92,4851.63,28829.14,0.32,102,75,11947.6,0,1,1,1,0,0,1,1,1
"/listing/jimmy-johns/60754/",66,31,88,54,92,4961.77,32480.32,0.32,262,410,9903.82,0,1,1,1,0,0,1,1,1
"/listing/jimmy-johns/61254/",68,39,88,54,92,4856.35,28830.61,0.32,173,138,11379.7,0,1,1,1,0,0,1,1,1
"/listing/jimmy-johns/61257/",69,40,88,54,92,4848.22,31651.37,0.32,57,12,12916.46,0,1,1,1,0,0,1,1,1
"/listing/jimmy-johns/61472/",74,56,88,58,92,4862.85,27641.35,0,63,9.5,11668.79,0,1,1,1,1,0,1,1,1
"/listing/jimmy-johns/61530/",69,40,88,54,92,4847.95,34526.88,0.32,63,34,12738.13,0,1,1,1,0,0,1,1,1
"/listing/jimmy-johns/69839/",64,23,88,54,92,4870.63,32506.94,0.32,714,688,13398.9,0,1,1,1,0,0,1,1,1
"/listing/jimmy-johns/69840/",65,27,88,54,92,4760.11,32784.61,0.32,497,511,13388.55,0,1,1,1,0,0,1,1,1
"/listing/jims-family-restaurant/60461/",64,20,88,54,92,4296.86,35056.12,0.32,866,905,15511.4,0,1,1,1,0,0,1,1,1
"/listing/jims-family-restaurant/61495/",66,30,88,54,92,4743.02,32830.97,0.32,445,412,15310.98,0,1,1,1,0,0,1,1,1
"/listing/jinya-ramen-bar/68505/",65,27,88,54,92,4707.34,33059.68,0.32,531,518,11681.39,0,1,1,1,0,0,1,1,1
"/listing/jinya-ramen-bar/69656/",69,40,88,54,92,4844.04,34502.7,0.32,62,24,13585.54,0,1,1,1,0,0,1,1,1
"/listing/jitterbug-antiques-%26-toys/65280/",65,26,88,54,92,4161.42,33008.86,0.32,594,601,12701.76,0,1,1,1,0,0,1,1,1
"/listing/jitterbug-coffee-hop/69712/",69,40,88,54,92,4763.19,34355.49,0.32,55,6,13341.37,0,1,1,1,0,0,1,1,1
"/listing/jj-coffee-co/73703/",67,26,88,54,100,4211.15,32843.6,0.32,543,575,13691.52,0,1,1,1,0,0,1,1,1
"/listing/jk-indulgence-catering-llc/60266/",64,22,88,54,92,4123.87,34488.06,0.34,691,741,14045.74,0,1,1,1,0,0,1,1,1
"/listing/jlucerohair/70243/",69,40,88,54,92,5020.32,34593.38,0.33,57,9,12921.05,0,1,1,1,0,0,1,1,1
"/listing/jmr-chalk-garden/64543/",74,58,88,58,92,4570.75,24859.02,0,61,26,8875.2,0,1,1,1,1,0,1,1,1
"/listing/jo-ann-fabrics-%26-crafts/64114/",74,56,88,58,92,4869.15,28078.71,0,54,7,12279.03,0,1,1,1,1,0,1,1,1
"/listing/jo-ann-fabrics-%26-crafts/64906/",74,57,88,58,92,4710.08,27484.82,0,58,9.5,11086.03,0,1,1,1,1,0,1,1,1
"/listing/johns-marketplace/64088/",69,40,88,54,92,4849.81,34780.04,0.32,55,7,11721.96,0,1,1,1,0,0,1,1,1
"/listing/jolene-store/65049/",74,57,88,58,92,4848.49,27928.5,0,53,3,10873.31,0,1,1,1,1,0,1,1,1
"/listing/jon-m-huntsman-center/58228/",69,40,88,54,92,4472.66,33618.59,0.33,61,11,14160.59,0,1,1,1,0,0,1,1,1
"/listing/jonathans-jewelry/65304/",68,37,88,54,92,4999.6,30495.99,0.32,186,215,11000.69,0,1,1,1,0,0,1,1,1
"/listing/jones-waldo/54305/",68,40,85,54,92,4732.25,28867.4,0.32,78,50,12798.18,0,1,1,0,0,0,1,1,1
"/listing/jordan-gateway-bar-%26-grill/68985/",69,41,88,54,92,4563.88,32946.2,0.32,87,40.5,9203.82,0,1,1,1,0,0,1,1,1
"/listing/jordan-river-off-highway-vehicle-park/60029/",69,40,88,54,92,4731.39,29170.5,0.32,57,14,11455.61,0,1,1,1,0,0,1,1,1
"/listing/jos-a-bank/64569/",69,41,88,54,92,4889.85,34390.66,0.32,72,54,9732.76,0,1,1,1,0,0,1,1,1
"/listing/journeys/64795/",71,41,88,54,100,4701.01,26174.24,0.32,58,16,10558.21,0,1,1,1,0,0,1,1,1
"/listing/journeys/64838/",69,40,88,54,92,4847.58,33221.62,0.32,97,53,10902.28,0,1,1,1,0,0,1,1,1
"/listing/joyas-liliana/64931/",74,56,88,58,92,4861.23,26963.85,0,61,8.5,12515,0,1,1,1,1,0,1,1,1
"/listing/joyeria-autlan/64937/",74,56,88,58,92,4922.57,29870.97,0,66,19,13814.4,0,1,1,1,1,0,1,1,1
"/listing/joyeria-uribe/64583/",69,41,88,54,92,5008.84,34360.85,0.32,60,22,9074.59,0,1,1,1,0,0,1,1,1
"/listing/jp-display/56654/",69,40,88,54,92,4416.85,34806.1,0.33,182,151,9369.55,0,1,1,1,0,0,1,1,1
"/listing/judy-os-floral/65305/",74,57,88,58,92,4850.34,24765.42,0,57,10.5,10728.35,0,1,1,1,1,0,1,1,1
"/listing/julias-mexican-food/60809/",69,40,88,54,92,4852.47,34253.26,0.32,58,15,11505.03,0,1,1,1,0,0,1,1,1
"/listing/junah/72686/",71,41,88,54,100,4852.41,32453.05,0.32,59,21,10928.02,0,1,1,1,0,0,1,1,1
"/listing/juniors-tavern/61703/",69,41,88,54,92,4423,35030.51,0.33,59,9,10842.07,0,1,1,1,0,0,1,1,1
"/listing/junison-hollow-llc/64606/",74,56,88,58,92,4868.01,27793.02,0,81,37,11720.78,0,1,1,1,1,0,1,1,1
"/listing/jurassic-tacos/72947/",69,40,88,54,92,5010.94,33017.04,0.32,57,9,11652.35,0,1,1,1,0,0,1,1,1
"/listing/justice-just-for-girls/64300/",73,56,88,54,92,4917.89,27619.45,0,71,30.5,11407.11,0,1,1,1,0,0,1,1,1
"/listing/justice-just-for-girls/64951/",74,57,88,58,92,4871.33,23557.12,0,61,8.5,11556,0,1,1,1,1,0,1,1,1
"/listing/justice-just-for-girls/64978/",74,57,88,58,92,4717,22298.82,0,54,6,10752.31,0,1,1,1,1,0,1,1,1
"/listing/k1-speed/63665/",68,40,85,54,92,4555.6,32940.78,0.33,58,13,15228.09,0,1,1,0,0,0,1,1,1
"/listing/kaisers-barbeque-and-general-store/60700/",69,40,88,54,92,4559.03,32507.83,0.32,61,15,12346.13,0,1,1,1,0,0,1,1,1
"/listing/kaysha-love/72134/",73,56,85,58,92,5029.93,28188.77,0,48,0,11260.6,0,1,1,0,1,0,1,1,1
"/listing/kessimakis-produce-inc/63819/",69,41,88,54,92,4731.97,31143.86,0.32,62,19,10613.73,0,1,1,1,0,0,1,1,1
"/listing/kfc/61147/",74,57,88,58,92,4852.23,28232.32,0,57,13,10684.1,0,1,1,1,1,0,1,1,1
"/listing/kids-fashion/65415/",74,57,88,58,92,4730.58,28109.47,0,54,4,11141.12,0,1,1,1,1,0,1,1,1
"/listing/kimball-terrace/71991/",70,40,85,54,100,4875.12,34622.92,0.33,58,20,11314.97,0,1,1,0,0,0,1,1,1
"/listing/kings-lounge/61253/",74,57,88,58,92,4720.91,25400.06,0,58,5,10814.43,0,1,1,1,1,0,1,1,1
"/listing/kneaders-bakery-%26-cafe/62452/",69,40,88,54,92,4853.42,34010.09,0.32,54,8,11464.82,0,1,1,1,0,0,1,1,1
"/listing/kneaders-bakery-%26-cafe/64203/",69,42,88,54,92,4889.69,34615.12,0.32,72,60,8543.99,0,1,1,1,0,0,1,1,1
"/listing/la-bodaga-produce/64602/",74,57,88,58,92,4718.34,25758.45,0,59,7.5,10883.15,0,1,1,1,1,0,1,1,1
"/listing/la-fountain/61520/",69,40,88,54,92,4846.89,33120.84,0.32,90,44,11836.21,0,1,1,1,0,0,1,1,1
"/listing/la-luna-restaurant/60466/",74,56,88,58,92,4861.34,26350.94,0,197,100.5,10800.68,0,1,1,1,1,0,1,1,1
"/listing/la-puente-mexican-restaurant/61212/",71,41,88,54,100,4292.26,33847.66,0.32,58,12,15720.94,0,1,1,1,0,0,1,1,1
"/listing/lace-%26-co/65041/",69,40,88,54,92,5158.64,31267.19,0.32,108,87,11553.57,0,1,1,1,0,0,1,1,1
"/listing/lagoon-amusement-park-pioneer-village-lagoon-a-beach-waterpark-campground/54376/",67,40,83,54,92,4848.58,33649.99,0.33,66,21,11408.25,0,0,1,0,0,0,1,1,1
"/listing/lake-desolation-mill-d-north-trail/70885/",69,40,88,54,92,4711.64,33756.3,0.32,60,22,11339.53,0,1,1,1,0,0,1,1,1
"/listing/lake-mary-to-twin-lakes-reservoir-loop-trail/70433/",69,41,88,54,92,4864.85,34803.16,0.32,113,47.5,9278.52,0,1,1,1,0,0,1,1,1
"/listing/lakeside-golf-course/61833/",69,40,88,54,92,4857.17,29538.94,0.32,62,16,11042.15,0,1,1,1,0,0,1,1,1
"/listing/landis-lifestyle-salon/70860/",68,38,88,54,92,4253.28,33386.93,0.32,221,191,12033.88,0,1,1,1,0,0,1,1,1
"/listing/landmark-hospital/64570/",76,57,88,58,100,4699.38,27927.66,0,61,12,11619.54,0,1,1,1,1,0,1,1,1
"/listing/laughing-stock/69411/",69,40,88,54,92,4553.58,34193.07,0.32,56,9,14371.94,0,1,1,1,0,0,1,1,1
"/listing/lazy-dogs-saloon/63352/",74,56,88,58,92,4884.44,31302.85,0,60,23,11744.17,0,1,1,1,1,0,1,1,1
"/listing/leaf-it-to-me/64295/",74,57,88,58,92,4860.39,27852.89,0,66,21,11109.26,0,1,1,1,1,0,1,1,1
"/listing/leahona-missionary-depot/64004/",72,51,88,58,92,4288.43,32827.07,0,307,291.5,14716.82,0,1,1,1,1,0,1,1,1
"/listing/leatherbys-family-creamery/54974/",69,41,88,54,92,4865.28,35015.6,0.33,60,19,10332.43,0,1,1,1,0,0,1,1,1
"/listing/leatherbys-family-creamery/62716/",69,40,88,54,92,4887.67,34447.44,0.35,62,42,9582.89,0,1,1,1,0,0,1,1,1
"/listing/leatherheads/63391/",69,42,88,54,92,4849.47,34741.27,0.32,66,28,7754.78,0,1,1,1,0,0,1,1,1
"/listing/lee-sushi/69809/",68,37,88,54,92,4295.6,35214.09,0.32,277,228,15544.47,0,1,1,1,0,0,1,1,1
"/listing/lego-store/64587/",68,36,88,54,92,4160.61,35069.57,0.32,300,257,14580.6,0,1,1,1,0,0,1,1,1
"/listing/lenas-crafts/64155/",74,56,88,58,92,4858.5,27775.7,0,63,16,11884.99,0,1,1,1,1,0,1,1,1
"/listing/leones-dry-cleaning-%26-altrtns/64006/",69,40,88,54,92,5050.63,34937.42,0.32,60,17,14311.01,0,1,1,1,0,0,1,1,1
"/listing/leos-smokin-pizza/72970/",67,33,88,54,92,4291.91,35068.01,0.32,382,344,12469.25,0,1,1,1,0,0,1,1,1
"/listing/leprechaun-inn/61330/",69,41,88,54,92,4605.64,34999.09,0.32,58,18,12051.96,0,1,1,1,0,0,1,1,1
"/listing/libby-gardner-hall/67104/",69,41,88,54,92,4736.9,35710.73,0.32,102,66,9920.67,0,1,1,1,0,0,1,1,1
"/listing/liberty-mountain-sports/65389/",69,40,88,54,92,4556.87,33912.18,0.33,59,10,13344.66,0,1,1,1,0,0,1,1,1
"/listing/liberty-park/55159/",68,39,87,54,92,5169.8,32772.74,0.35,55,5,13318.09,0,0,1,1,0,0,1,1,1
"/listing/life-time-fitness/64124/",69,40,88,54,92,4723.97,34438.49,0.32,118,125,10079.01,0,1,1,1,0,0,1,1,1
"/listing/life-way-christian-store/64949/",74,57,88,58,92,4731.4,30315.35,0,80,53,11380.81,0,1,1,1,1,0,1,1,1
"/listing/lifthouse-ski-%26-snowboard/65521/",73,55,88,58,92,4852.34,27252.34,0,176,170,10697.04,0,1,1,1,1,0,1,1,1
"/listing/linway-diversified-equities/64149/",74,57,88,58,92,4868.08,26970.74,0,59,12.5,10025.36,0,1,1,1,1,0,1,1,1
"/listing/little-america-coffee-shop/54386/",68,41,85,54,92,4574.89,34914.02,0.33,61,12,11364.06,0,1,1,0,0,0,1,1,1
"/listing/little-caesars-pizza/60460/",69,40,88,54,92,4843.59,34817.55,0.32,57,13,11281.27,0,1,1,1,0,0,1,1,1
"/listing/little-caesars-pizza/60936/",71,41,88,54,100,4853.26,28830.76,0.32,60,19,10371.71,0,1,1,1,0,0,1,1,1
"/listing/little-caesars-pizza/61527/",69,40,88,54,92,4714.07,34426.28,0.32,54,5,11309.68,0,1,1,1,0,0,1,1,1
"/listing/little-caesars-pizza/61643/",71,40,88,54,100,4711.25,30285.67,0.32,56,12,12099.65,0,1,1,1,0,0,1,1,1
"/listing/live-nation-premium/72066/",73,57,85,58,92,4724.97,25628.66,0,53,4,10500.22,0,1,1,0,1,0,1,1,1
"/listing/local-flavors-market-%26-cafe/63372/",69,40,88,54,92,4848.99,30215.59,0.32,52,3,10934.56,0,1,1,1,0,0,1,1,1
"/listing/local-food-walking-tours/69421/",68,40,85,54,92,4707.84,33416.9,0.33,65,21,11451.88,0,1,1,0,0,0,1,1,1
"/listing/local-pages/64806/",69,40,88,54,92,4854.5,28608.41,0.32,60,17,11270.07,0,1,1,1,0,0,1,1,1
"/listing/loft/68688/",69,40,88,54,92,4845.95,30244.84,0.32,80,45,11517.44,0,1,1,1,0,0,1,1,1
"/listing/loftus-international/65254/",69,41,88,54,92,5158.48,34413.62,0.32,60,18,9657.91,0,1,1,1,0,0,1,1,1
"/listing/log-haven/54390/",67,40,83,54,92,4868.36,35044.28,0.35,71,22,10792.94,0,0,1,0,0,0,1,1,1
"/listing/lollicup/62469/",69,40,88,54,92,4555.27,27964.19,0.32,62,24,12260.74,0,1,1,1,0,0,1,1,1
"/listing/lone-peak-health-mart-pharmacy/64603/",69,41,88,54,92,4573.83,28085.22,0.32,64,28.5,12046.88,0,1,1,1,0,0,1,1,1
"/listing/lone-peak-hospital/64643/",69,41,88,54,92,4556.6,28929.13,0.32,63,24,12058.13,0,1,1,1,0,0,1,1,1
"/listing/lone-peak-medical/64681/",69,41,88,54,92,4566.17,33675.79,0.32,58,13,11345.97,0,1,1,1,0,0,1,1,1
"/listing/lone-pine-gear-exchange/73386/",73,56,85,58,92,4562.59,32719.42,0,63,16,14076.97,0,1,1,0,1,0,1,1,1
"/listing/los-cucos-mexican-cafe/60437/",69,40,88,54,92,4565.6,35060.75,0.32,57,7,13136.64,0,1,1,1,0,0,1,1,1
"/listing/los-dos-gallos/61394/",69,41,88,54,92,4755.75,34052.75,0.32,59,26,10285.69,0,1,1,1,0,0,1,1,1
"/listing/lotus/64868/",69,41,88,54,92,4843.94,29528.25,0.32,59,12.5,8918.53,0,1,1,1,0,0,1,1,1
"/listing/lucky-13-bar-and-grill/63624/",74,57,88,58,92,4881.58,26308.7,0,55,7,10006.52,0,1,1,1,1,0,1,1,1
"/listing/lululemon-athletica/64578/",69,40,88,54,92,4855.57,33362.69,0.32,60,16,11044.06,0,1,1,1,0,0,1,1,1
"/listing/luna-berry/62763/",74,57,88,58,92,4557.93,26434.43,0,60,9,9880.54,0,1,1,1,1,0,1,1,1
"/listing/lunatic-fringe-parleys/68267/",69,41,88,54,92,4844.24,34007.41,0.32,58,20,10034.05,0,1,1,1,0,0,1,1,1
"/listing/m-%26-m-cap-co/64824/",74,56,88,58,92,4853.57,27857.12,0,57,9,12518.2,0,1,1,1,1,0,1,1,1
"/listing/m-d-diet-information-ctr/65374/",74,57,88,58,92,4844.54,27097.73,0,71,22,11202.12,0,1,1,1,1,0,1,1,1
"/listing/m2-events-group%3a-big-picture-directions-av-music-matters-productions/70463/",68,40,85,54,92,4800.17,35099.63,0.32,61,20,12510.57,0,1,1,0,0,0,1,1,1
"/listing/macaroni-grill/60963/",68,40,88,50,92,4552.1,28605.76,0.33,132,99,11998.03,0,1,1,1,0,0,0,1,1
"/listing/mad-greek-too/62426/",68,39,88,54,92,5001.94,29759.06,0.32,173,132,11241.84,0,1,1,1,0,0,1,1,1
"/listing/maggie-sottero-designs/63914/",69,40,88,54,92,4845.13,34624.43,0.32,54,7,11087.56,0,1,1,1,0,0,1,1,1
"/listing/magnum-bikes/73771/",76,56,88,58,100,4850.2,27328.67,0,132,91,12812.19,0,1,1,1,1,0,1,1,1
"/listing/mahider-ethiopian-restaurant-%26-market/61248/",69,40,88,54,92,4850.79,28679.29,0.32,58,13,11667.06,0,1,1,1,0,0,1,1,1
"/listing/mainstay-suites-salt-lake-city-fort-union/62106/",71,40,88,54,100,4570.39,34846.56,0.32,50,0,16598.24,0,1,1,1,0,0,1,1,1
"/listing/malys-delight/72951/",69,40,88,54,92,4717.55,34897.01,0.32,51,1,11298.27,0,1,1,1,0,0,1,1,1
"/listing/mannequin-rental-co/69173/",68,40,85,54,92,5316.43,33292.23,0.33,71,34,10459.41,0,1,1,0,0,0,1,1,1
"/listing/mannys-too/61218/",73,54,88,58,92,4842.62,26495.67,0,183,205,9751.48,0,1,1,1,1,0,1,1,1
"/listing/manpower/72125/",68,40,85,54,92,4843.15,27996.65,0.33,58,13,12090.77,0,1,1,0,0,0,1,1,1
"/listing/map-%26-bookstore/64539/",74,57,88,58,92,4244.51,27246.15,0,62,15.5,10805.46,0,1,1,1,1,0,1,1,1
"/listing/marbel-fashion-llc/65092/",69,40,88,54,92,4847.87,34248.26,0.32,57,10,12573.81,0,1,1,1,0,0,1,1,1
"/listing/marble-slab-creamery/60622/",74,58,88,58,92,4255.68,28007.68,0,72,30.5,9918.66,0,1,1,1,1,0,1,1,1
"/listing/marcos-pizza/69826/",69,40,88,54,92,4857.23,33733.34,0.32,145,121,10025.83,0,1,1,1,0,0,1,1,1
"/listing/mariscos-ensenada/61639/",68,38,88,54,92,4820.07,33007.36,0.32,158,172,9726.76,0,1,1,1,0,0,1,1,1
"/listing/market-street-fish-market/62414/",69,41,88,54,92,4585.06,33840.91,0.32,58,13,12008.25,0,1,1,1,0,0,1,1,1
"/listing/market-street-grill-south-jordan/55070/",68,40,85,54,92,4843.99,33601.19,0.33,112,123,11088.49,0,1,1,0,0,0,1,1,1
"/listing/marshalls/64409/",71,41,88,54,100,4711.16,28084.4,0.32,59,12.5,9296.92,0,1,1,1,0,0,1,1,1
"/listing/matcha-cafe-kyoto/71843/",69,40,88,54,92,4850.82,31477.81,0.32,55,9,12515.32,0,1,1,1,0,0,1,1,1
"/listing/matchstick-bar-%26-grill/71652/",69,40,88,54,92,4711.02,33621.87,0.32,63,22,14324.66,0,1,1,1,0,0,1,1,1
"/listing/matteo-ristorante-italiano/72113/",73,57,85,58,92,4716.45,27943.95,0,57,14,11240.53,0,1,1,0,1,0,1,1,1
"/listing/maurices/64700/",69,41,88,54,92,4710.67,34039.29,0.32,56,10,11095.45,0,1,1,1,0,0,1,1,1
"/listing/maurices/64776/",69,41,88,54,92,4717.37,34574.11,0.32,66,36,9602.28,0,1,1,1,0,0,1,1,1
"/listing/maven-district/72285/",68,41,85,54,92,4857.81,33770.2,0.33,64,22,9555.23,0,1,1,0,0,0,1,1,1
"/listing/maverik-center/54669/",67,35,85,54,92,4708.27,30255.77,0.32,226,251,12581.51,0,1,1,0,0,0,1,1,1
"/listing/max-health-%26-nutrition/64021/",74,56,88,58,92,4844,25521.04,0,62,14.5,11990.46,0,1,1,1,1,0,1,1,1
"/listing/mc-gees-stamp-%26-trophy-house/65287/",69,41,88,54,92,4996.27,29551.95,0.32,64,25,9201.21,0,1,1,1,0,0,1,1,1
"/listing/mcdonalds/60584/",74,57,88,58,92,4329.44,27233.62,0,55,8,10920.68,0,1,1,1,1,0,1,1,1
"/listing/melis-fashion/64084/",76,57,88,58,100,4708.33,27712.01,0,59,14,11180.42,0,1,1,1,1,0,1,1,1
"/listing/mezquite/60276/",74,57,88,58,92,4701.49,28080.13,0,54,6,11531.86,0,1,1,1,1,0,1,1,1
"/listing/michael-m-day-wood-toys/64658/",74,57,88,58,92,4607.91,28048.61,0,59,18,10835.13,0,1,1,1,1,0,1,1,1
"/listing/midvale-liquor-agency/64725/",74,57,88,58,92,4856.93,26511.08,0,96,78,9868.28,0,1,1,1,1,0,1,1,1
"/listing/milanos-bistro-and-lounge/60912/",74,57,88,58,92,4254.66,23149.88,0,57,6.5,12616.03,0,1,1,1,1,0,1,1,1
"/listing/millcreek-canyon/55146/",70,40,87,54,100,4559,35358.8,0.32,58,20,12134.19,0,0,1,1,0,0,1,1,1
"/listing/millcreek-inn/54645/",68,41,83,54,92,4809.64,33862.41,0.34,68,43,8891.5,0,0,1,0,0,0,1,1,1
"/listing/miller-conference-center-slcc-miller-campus/54613/",69,40,88,54,92,4710.29,34926.88,0.32,70,35,11333.92,0,1,1,1,0,0,1,1,1
"/listing/millies-burgers/60828/",69,40,88,54,92,4856.4,28833.93,0.32,56,8,12956.12,0,1,1,1,0,0,1,1,1
