"Address","Content Type","Status Code","Status","Indexability","Indexability Status"
"https://www.visitsaltlake.com/listing/bad-ass-coffee/62434/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/pats-barbecue/61682/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/chinatown-market/64792/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/kirkhams-outdoor-products/64664/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/category/downtown/65cb9507d895dd60e57cbd27/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/landis-lifestyle-salon/70860/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/the-grand-spa/70870/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/butterfly-biosphere/70798/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/category/salt-lake-history/5a9dab99cd9d441d5835b2d6/?&page=2","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised"
"https://www.visitsaltlake.com/blog/stories/category/salt-lake-history/5a9dab99cd9d441d5835b2d6/rss/","application/rss+xml; charset=UTF-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/celebrate-utah-women-of-the-jann-haworth-mural/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/celebrate-black-history-month-with-historical-utah-leaders/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/salt-lake-then-and-now/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/event/theatre/the-department-of-theatre-presents%3A-urinetown-the-musical/75979/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/celebrate-the-20th-anniversary-of-the-salt-lake-olympics/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/author/ali-shimkus/60f9ec8cbf82922df9edee35/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/dimple-dell-regional-park/71019/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/cinemark-century-16-union-hts/65043/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/the-shops-at-south-town/65922/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/royal-india/71018/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/scheels/64345/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/tiburon-fine-dining/60371/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/tin-roof-grill/60414/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/sandy-city-amphitheater/62916/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/salt-lakes-finest-spas-salons/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/st-marks-cathedral/55151/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/how-to-experience-the-olympic-venues/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/celebrate-2034-witness-history-in-salt-lake-city/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/category/genealogy-%26-family-history/5a9dab99cd9d441d5835b2d2/rss/","application/rss+xml; charset=UTF-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/temple-square-renovation-update/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/city-creek-park/55149/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/little-cottonwood-canyon/55176/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/deuel-pioneer-log-home/58666/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/the-university-of-utah/55156/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/members/member-resources/","text/html; charset=utf-8","200","OK","Non-Indexable","noindex"
"https://www.visitsaltlake.com/listing/university-guest-house-%26-conference-center/54651/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/kingsbury-hall/62161/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/the-living-room-hike/65912/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/publik-eds/68968/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/red-butte-garden-and-arboretum-utahs-botanical-garden/54428/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/emigration-canyon-road-cycling/65930/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/zoo-brew-cheers-to-utahs-hogle-zoo/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/red-butte-garden-outdoor-concert-series/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/experience-salt-lakes-foothill-cultural-district/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/ruths-diner/54436/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/the-anniversary-inn-fifth-south/54518/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/natural-history-museum-of-utah-at-the-rio-tinto-center/60001/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/eggs-in-the-city/63609/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/pie-pizzeria/62391/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/brighton-resort/54283/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/laziz-kitchen/67374/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/fisher-brewing-company/67478/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/epic-brewing-company/59101/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/blue-copper-coffee-room/68506/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/publik-coffee-roasters/62997/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/vertical-diner-on-9th/55033/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/salt-lake-bees/56562/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/water-witch/67475/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/kiitos-brewing/68135/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/the-front-climbing-club/68976/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/club-try-angles/60665/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/r-%26-r-bbq/61765/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/lucky-13-bar-and-grill/63624/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/social-axe-throwing/68775/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/purgatory/67448/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/2025-26-ski-conditions-report/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/salt-lake-citys-best-urban-hiking-trails/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/insider-view-snowbird-ski-resort/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/rainbow-bridge-national-monument/55122/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/yellowstone-national-park/55118/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/bryce-canyon-national-park/55105/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/why-visit-salt-lake-because-lifes-too-short-for-boring-vacations/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/zion-national-park/55114/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/capitol-reef-national-park/55107/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/grand-canyon-national-park-north-rim/55115/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/arches-national-park/55104/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/golden-spike-national-historic-site/55120/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/timpanogos-cave-national-monument/55123/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/salt-lake-the-base-camp-to-utah-state-national-parks/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/natural-bridges-national-monument/55121/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/national-parks-as-far-as-the-eye-can-see/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/grand-teton-national-park/55119/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/wasatch-mountain-state-park/60047/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/hovenweep-national-monument/55124/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/glen-canyon-national-recreation-area/55111/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/dinosaur-national-monument/55109/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/flaming-gorge-national-recreation-area/55110/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/monument-valley-navajo-tribal-park/55117/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/plan-a-dark-sky-trip-to-salt-lake/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/grand-staircase-escalante-national-monument/55112/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/canyonlands-national-park/55106/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/cedar-breaks-national-monument/55108/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/oromian-restaurant/70493/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/utah-film-center/63576/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/caputos-market-%26-deli/58975/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/local-food-walking-tours/69421/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/salt-of-the-earth-ski-utahs-discover-winter-program/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/liz-lambson-the-utah-black-history-museum/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/assisting-immigrants-at-the-spice-kitchen-incubator/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/looks-for-everyone-four-local-shops-to-mix-up-your-style-in-salt-lake/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/celebrate-juneteenth-in-salt-lake/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/diversion-social-eatery/69660/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected"
"https://www.visitsaltlake.com/blog/stories/post/beekeeper-daniel-adesina-oduntan-and-bee-craft-consult/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/salt-palace-convention-center/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/the-12th-annual-urban-arts-fest/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/utahs-mlk-jr-human-rights-commission/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/moudi-sbeity/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/jake-buntjer-and-boxcar-x/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/tyler-glenn-and-loveloud/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/beehive-distilling/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/the-salt-lake-city-international-airport-bill-wyatt/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/the-legendarium-sci-fi-fantasy-bookstore-embracing-diversity/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/valter-of-valters-osteria/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/red-iguana/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/kyra-condie-nathaniel-coleman-team-usa-climbers/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/raelene-davis/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/ken-sanders/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/natural-history-museum-of-utah-carrie-levitt-bussian/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/exploring-salt-lakes-backcountry-thrills-the-ski-utah-interconnect-tour/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/tami-steggell-and-rubysnap-fresh-cookies/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/elizabeth-kimball-wasatch-adaptive-sports/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/adam-sklute-and-ballet-wests-nutcracker/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/jason-stock/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/angela-h-brown-salt-of-the-earth/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/bad-brad-wheeler/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/solitude-mountain-resort/54450/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/award-winning-bbq-chris-blatchford-blatchs-vegan-bbq/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/the-inn-at-solitude/54925/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/things-to-do/skiing-snowboarding/super-pass/super-pass-details/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected"
"https://www.visitsaltlake.com/listing/bear-trap-lodge/66474/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/solitude-resort-lodging/54614/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/unmissable-salt-lake-summer-activities-for-visiting-families/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/brighton-chalets/54727/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/why-families-love-visiting-salt-lake/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/bike-tours-in-salt-lake-you-cant-miss/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/top-7-things-to-do-in-downtown-salt-lake-city/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected"
"https://www.visitsaltlake.com/blog/stories/post/salt-lakes-cocktail-scene/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/fall-in-love-with-the-great-salt-lake/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected"
"https://www.visitsaltlake.com/blog/stories/post/free-things-to-do-in-salt-lake-for-couples-and-friend-groups/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/travel-trade/itineraries/pioneer-history-walking-tour/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/sports/services/volunteers/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/meetings/venues/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/sports/sports-social/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/mountain-america-expo-center/about/contact-us/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/travel-trade/services/transportation/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/meetings/services/community-service-opportunities/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/sports/contact-us/rfp/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/sports/facilities/featured/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/meetings/why-salt-lake/ambassador-program/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/meetings/why-salt-lake/convention-district/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/sports/contact-us/sports-newsletter-sign-up/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/meetings/why-salt-lake/easy-access/direct-flights/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/meetings/contact/meeting-newsletter-sign-up/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/meetings/mountain-america-expo-center/sustainability/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/travel-trade/tool-kit/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/meetings/mountain-america-expo-center/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/meetings/why-salt-lake/extra-days/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/travel-trade/tool-kit/maps-areas/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/meetings/hotels/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/meetings/services/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/meetings/why-salt-lake/videos/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/meetings/submit-rfp/thank-you/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/travel-trade/itineraries/great-salt-lake-antelope-island/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/meetings/contact/meeting-planner-guide/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/speak-salt-lake/olympic-athletes/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/meetings/why-salt-lake/convention-district/restaurants/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/film/permitting-information/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/travel-trade/tool-kit/airport-easy-access/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/sports/facilities/featured/maverik-center/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/travel-trade/services/group-hotels/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/travel-trade/services/local-step-on-guides/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/meetings/salt-palace-convention-center/specifications/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/meetings/mountain-america-expo-center/specifications/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/sports/facilities/featured/delta-center/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/sports/facilities/featured/mountain-america-expo-center/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/meetings/services/supplier-directory/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/meetings/hotels/mountain-resorts/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/sports/why-salt-lake/5-reasons-sports-salt-lake-stands-out-as-an-all-star-host-for-your-next-event/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/meetings/salt-palace-convention-center/catering/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/meetings/hotels/west-district/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/meetings/contact/thank-you/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/meetings/salt-palace-convention-center/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/meetings/submit-rfp/","text/html; charset=utf-8","200","OK","Non-Indexable","noindex"
"https://www.visitsaltlake.com/meetings/hotels/south-district/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/utah-state-university-bastian-agricultural-center/59120/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/sports/services/athlete-experiences/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/sports/sports-events-calendar/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/meetings/convention-calendar/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/travel-trade/tool-kit/skiing/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/travel-trade/services/group-restaurants/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/sports/services/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/meetings/hotels/convention-district/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/meetings/hotels/convention-district/convention-center-hotel/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/travel-trade/services/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/travel-trade/itineraries/utah-fossil-geology-tour/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/meetings/why-salt-lake/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/meetings/salt-palace-convention-center/sustainability/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/travel-trade/services/local-receptive-operators/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/travel-trade/contact-us/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/sports/facilities/featured/salt-palace-convention-center/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/meetings/services/transportation-directory/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/meetings/why-salt-lake/what-planners-say/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/meetings/whats-new/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/meetings/services/promotional-materials/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/speak-salt-lake/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/sports/why-salt-lake/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/meetings/why-salt-lake/easy-access/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/sports/services/logistical-promotional-support/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/meetings/why-salt-lake/sustainability/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/salt-palace-convention-center/about/contact-us/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/sports/facilities/all-venues/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/sports/facilities/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/meetings/services/convention-housing-services/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/sports/summit/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/meetings/venues/unique-venues/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/speak-salt-lake/consult-and-book/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/meetings/why-salt-lake/salt-lake-facts/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/speak-salt-lake/business-leaders/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/meetings/contact/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/meetings/mountain-america-expo-center/catering/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/meetings/hotels/metro-area/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/meetings/whats-new/salt-palace-updates/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/sports/contact-us/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/meetings/why-salt-lake/easy-access/public-transportation/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/speak-salt-lake/browse-all-speakers/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/utah-transit-authority-public-transportation/54515/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/meetings-old/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected"
"https://www.visitsaltlake.com/places-to-stay/hotels/hotels-smoking-rooms/?skip=0&sort=qualityScore&subcatids=1723&amenities=accommodations_smokingrooms_77_9&show_dir_listings_only=false","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected"
"https://www.visitsaltlake.com/listing/antelope-island-state-park/55103/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/listing/salt-lake-chamber/54272/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/places-to-stay/hotels/hotels-with-smoking-rooms/","text/html; charset=utf-8","200","OK","Indexable",""
"https://www.visitsaltlake.com/articles/post/ilicon-slopes-and-visit-salt-lake-announce-tickets-on-sale-for-summit/","text/html; charset=utf-8","200","OK","Indexable",""
