"Address","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Closest Near Duplicate Match","No. Near Duplicates","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","Total Language Errors","Spelling Errors","Grammar Errors","Language","Hash","Indexability","Indexability Status"
"https://www.visitsaltlake.com/listing/sugar-house-park/63645/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","af25e02cc45e8f20006d43e696a89718","Indexable",""
"https://www.visitsaltlake.com/listing/bonneville-golf-course/58241/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","51e3ac12d5a282728e0887ba73f468c3","Indexable",""
"https://www.visitsaltlake.com/listing/university-of-utah-football-rice-eccles-stadium/63650/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","7a8dd6aff46cbb04a6f28af233f58a15","Indexable",""
"https://www.visitsaltlake.com/listing/utah-grizzlies/54603/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","5f3c97890e84b76bebc37bf3d12be820","Indexable",""
"https://www.visitsaltlake.com/listing/utah-jazz/54480/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","b1ae0a0aba93f07ff8dea79bba1ff7d6","Indexable",""
"https://www.visitsaltlake.com/listing/the-country-club/61834/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","28f5eb607217f1c964a6baca02160a69","Indexable",""
"https://www.visitsaltlake.com/listing/utahs-hogle-zoo/54354/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","4ba504bd0b2aef99811bc1c7de58605f","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/visit-the-natural-history-museum-of-utah/","641","98","6.541","64.519","Normal","","","","","","","","","","en-us","d7a9a6b2d2f70ed948b2a0595cdb2adf","Indexable",""
"https://www.visitsaltlake.com/listing/discovery-gateway-childrens-museum/54298/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","d309058fd858868150b6291fd3536609","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/salt-lakes-best-public-parks/","1652","254","6.504","82.091","Easy","","","","","","","","","","en-us","1179906f1323f6c140a9ccd875e007a9","Indexable",""
"https://www.visitsaltlake.com/listing/this-is-the-place-heritage-park/54421/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","75fa8b2c48435643567bb7d8e1fff2c7","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/kid-friendly-restaurants-in-salt-lake-that-parents-and-kids-will-both-love/","1984","305","6.505","67.491","Normal","","","","","","","","","","en-us","d6ccc1b1f06cf8119f6853089399fb7d","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/clark-planetarium-memories-movies-and-more/","381","68","5.603","67.031","Normal","","","","","","","","","","en-us","cfd5e1fce6379e72a5914e0864fcdc9b","Indexable",""
"https://www.visitsaltlake.com/listing/liberty-park/55159/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","3bca55183bff86ca2883514903a1478b","Indexable",""
"https://www.visitsaltlake.com/listing/keys-on-main/58936/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","cb61afb7456e41e88991f00c7342366d","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/winter-at-the-gallivan-illuminating-your-salt-lake-seasonal-experience/","1051","132","7.962","62.073","Normal","","","","","","","","","","en-us","3c0a2204ecd61d7df699bd710d755a76","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/the-finest-farmers-markets-around-salt-lake/","698","95","7.347","71.144","Fairly Easy","","","","","","","","","","en-us","53764f4450620f0491c46baf1c967e5c","Indexable",""
"https://www.visitsaltlake.com/listing/the-red-door/54897/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","a94a0fd856b018d8ae4e377f7e85a3ad","Indexable",""
"https://www.visitsaltlake.com/listing/silver-bean-coffee-roasting/62514/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","d97b1cf13e864a57efab5535de5bc87","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/salt-lake-acting-company-to-emerge-from-the-pandemic-a-more-accessible-theatre/","899","120","7.492","61.274","Normal","","","","","","","","","","en-us","34a7d99a86e4f8447a1be9fb9d42b44f","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/art-access-inclusion-not-compliance/","1278","185","6.908","52.071","Fairly Hard","","","","","","","","","","en-us","a2f98751ed93460bb1d29f8721a1ad84","Indexable",""
"https://www.visitsaltlake.com/listing/wasatch-adaptive-sports/68271/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","33047d5d3f764adde063b75533f5044e","Indexable",""
"https://www.visitsaltlake.com/listing/stone-haus-pizzeria-%26-creamery/63736/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","7a4c034410a438cc1e7d8a52607ce469","Indexable",""
"https://www.visitsaltlake.com/listing/st-bernards/63745/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","b262663f5ce68f192b553fd312d8e9da","Indexable",""
"https://www.visitsaltlake.com/listing/molly-greens/62627/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","a5da19a7fa824f4f37d514b53b76de93","Indexable",""
"https://www.visitsaltlake.com/listing/the-thirsty-squirrel/54682/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","9da2173fba0d9d14a8b64d34f211e39c","Indexable",""
"https://www.visitsaltlake.com/listing/willow-heights-trail/70886/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","1342c3b5656269228735ba73298f44d3","Indexable",""
"https://www.visitsaltlake.com/listing/the-kura-door-holistic-japanese-spa/54961/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","100bfdaa3592bbb38a5145bdf5a8823a","Indexable",""
"https://www.visitsaltlake.com/listing/avenues-bistro/67967/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","8f1764b2e5c00cb15b1a614ff1ef75ac","Indexable",""
"https://www.visitsaltlake.com/listing/bonneville-shoreline-mountain-biking%3A-hilltop-road-to-terrace-hill-junction/65950/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","62c178f85e81a63c4c864e6d4d613fc6","Indexable",""
"https://www.visitsaltlake.com/listing/clark-planetarium/54346/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","23ab0e2db223b4bc849ccb9b3bad497","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/where-to-experience-live-music-in-salt-lake/","1270","204","6.225","72.217","Fairly Easy","","","","","","","","","","en-us","196bed4dfdc90fcdf568b5dbba69b36e","Indexable",""
"https://www.visitsaltlake.com/listing/myung-ga/61396/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","1907c3b2ddd6095f9f5bc4e336dccfa","Indexable",""
"https://www.visitsaltlake.com/listing/coppercreek-pub-%26-grub/61502/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","391e3f1bab8b3172bf16f52b15780dc3","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/your-ultimate-guide-to-experiencing-the-delta-center/","1684","288","5.847","75.156","Fairly Easy","","","","","","","","","","en-us","cd14b4f5bd8154828d969430ccb4954e","Indexable",""
"https://www.visitsaltlake.com/listing/maverik-center/54669/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","7dc7a7a1eec881d9d7f04ed3993a3152","Indexable",""
"https://www.visitsaltlake.com/listing/valley-fair-mall/54564/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","8f15e739be90a873f5e89ad20188a0cc","Indexable",""
"https://www.visitsaltlake.com/listing/hammond-toys-%26-hobbies/63808/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","9a9175ed0651e4fea436eac9a79109a","Indexable",""
"https://www.visitsaltlake.com/travel-trade/group-transportation/","104","27","3.852","63.010","Normal","","","","","","","","","","en-us","1e3d09702ad59e5c199c221d344328c7","Non-Indexable","noindex"
"https://www.visitsaltlake.com/blog/stories/post/three-multicultural-restaurants-to-explore-in-salt-lake-city/","1249","172","7.262","77.678","Fairly Easy","","","","","","","","","","en-us","cb1a2e35d74afe77c62a02f87886cb2b","Indexable",""
"https://www.visitsaltlake.com/blog/stories/author/brooke-hannel/65b13c26d8207e671f8e2c43/","123","27","4.556","74.279","Fairly Easy","","","","","","","","","","en-us","c80d0fadae406f67a978abdef4d8bb0a","Indexable",""
"https://www.visitsaltlake.com/blog/stories/author/sean-buckley/5ffe029a3d6c06170c372788/","1064","173","6.150","77.668","Fairly Easy","","","","","","","","","","en-us","1e9bd81dbcb691c9ccdb0985f280e98f","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/lgbtq-things-to-do-in-salt-lake/","627","105","5.971","76.505","Fairly Easy","","","","","","","","","","en-us","9c0d5e2f4862216e98f317b26995308c","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/thanksgiving-in-salt-lake/","593","89","6.663","65.682","Normal","","","","","","","","","","en-us","ac13850e918d5084851657420c6b202b","Indexable",""
"https://www.visitsaltlake.com/blog/stories/author/cailey-rohovit/647a5ae6b4d4e7568e537007/","122","27","4.519","67.027","Normal","","","","","","","","","","en-us","c5965a931cf6874db129a35652d4f10","Indexable",""
"https://www.visitsaltlake.com/blog/stories/author/addison-austin-lou/66020622c2e8496844dd4972/","114","27","4.222","54.128","Fairly Hard","","","","","","","","","","en-us","6a6e002ea74477ceb44360c8e5c179ae","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/chefs-of-the-salt-lake-culinary-scene/","1401","189","7.413","60.304","Normal","","","","","","","","","","en-us","b5b0f1c222f75f9ea70ff015c1b7a64","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/eat-drink-slc-get-a-taste-of-salt-lakes-best-food-and-drink/","506","80","6.325","74.017","Fairly Easy","","","","","","","","","","en-us","59d4bcf8d9c6ca71433c8b541177b2c6","Indexable",""
"https://www.visitsaltlake.com/blog/stories/category/restaurants-%26-bars/5a9dab99cd9d441d5835b2d1/?&page=2","1361","226","6.022","71.305","Fairly Easy","","","","","","","","","","en-us","ada246d316c7cd73ddab68f318772137","Non-Indexable","Canonicalised"
"https://www.visitsaltlake.com/blog/stories/post/salt-lake-celebrates-st-patricks-day/","756","124","6.097","81.132","Easy","","","","","","","","","","en-us","ac790ad13662aa6c952d458c79ea823","Indexable",""
"https://www.visitsaltlake.com/blog/stories/author/bianca-velasquez/61fb17df760fb67595a1b98a/","261","48","5.438","71.337","Fairly Easy","","","","","","","","","","en-us","f4a02c75d5037b95f7dc3c523b44a6a1","Indexable",""
"https://www.visitsaltlake.com/blog/stories/author/mekenna-malan/61203c1ac658292bf4ec2e75/","258","53","4.868","73.682","Fairly Easy","","","","","","","","","","en-us","83e64c5266ef6d9215bacc4ce9749508","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/salt-lakes-open-streets-an-urban-playground-for-everyone/","1210","169","7.160","63.928","Normal","","","","","","","","","","en-us","91d382b48a38c76467003678249aa534","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/visit-the-favorite-spots-of-the-real-housewives/","1338","165","8.109","73.601","Fairly Easy","","","","","","","","","","en-us","ada24bbbe015b33e145bed78c17175e3","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/best-places-to-watch-the-super-bowl-in-salt-lake/","887","131","6.771","92.567","Very Easy","","","","","","","","","","en-us","8923e4e479106d68d939a09cf3bf2a84","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/explore-salt-lake-citys-hippest-neighborhoods/","1698","264","6.432","70.168","Fairly Easy","","","","","","","","","","en-us","1ea0dac0aeb6765986c0f489dc671a58","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/beer-bingo-bratwurst-late-summer-fun-at-the-utah-beer-festival/","802","120","6.683","68.405","Normal","","","","","","","","","","en-us","773f68bdfa7f788f57b1d4be09e5a2b2","Indexable",""
"https://www.visitsaltlake.com/blog/stories/author/jessica-chindgren/657350be60825b173b6b4b4e/","540","94","5.745","85.071","Easy","","","","","","","","","","en-us","ba49521b9f17d8383700d65c9b35dd1e","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/vibrancy-in-salt-lake/","655","93","7.043","68.330","Normal","","","","","","","","","","en-us","a5bbcdbf634944c31178c118f2006509","Indexable",""
"https://www.visitsaltlake.com/listing/van-ryder/70889/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","fc007ac76b630446080a387c9f8b64cc","Indexable",""
"https://www.visitsaltlake.com/listing/great-salt-lake-marina/55184/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","d5d625a0f0b7df1c43a45b4c8dab404e","Indexable",""
"https://www.visitsaltlake.com/listing/gracies/58291/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","a0086dfa182ddf3901bcb48cbd4d929b","Indexable",""
"https://www.visitsaltlake.com/listing/capo-gelateria/63394/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","8604ad23080f3eeb9925bbd9eb49f29c","Indexable",""
"https://www.visitsaltlake.com/listing/snowbasin-resort/54567/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","53a9ecceb4f2771d62541ff40aaa6eb2","Indexable",""
"https://www.visitsaltlake.com/listing/powder-mountain/63693/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","a9d68631d6aaab0fc8fec0ea42574902","Indexable",""
"https://www.visitsaltlake.com/listing/sundance-mountain-resort/54460/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","f2d97fc3b0d2603ca7306330e18ce94e","Indexable",""
"https://www.visitsaltlake.com/listing/deer-valley-resort/69166/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","90eec53f3658ef4ce89eb815435f555d","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/5-summer-spots-in-the-city-according-to-slug-magazine/","1926","256","7.523","74.890","Fairly Easy","","","","","","","","","","en-us","a2cf4e29b575702b2528359891dace74","Indexable",""
"https://www.visitsaltlake.com/salt-palace-convention-center/attend/parking-information/","251","47","5.340","71.312","Fairly Easy","","","","","","","","","","","f7d3adee0139bfbb0b584c4062218b38","Indexable",""
"https://www.visitsaltlake.com/listing/mountain-america-expo-center/54795/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","c95fa33561bdf265c3e9e8056eabb411","Indexable",""
"https://www.visitsaltlake.com/listing/oasis-cafe/54611/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","c1e1b89a25bd5241e01b6197c82cfbe9","Indexable",""
"https://www.visitsaltlake.com/listing/franklin-ave-cocktails-%26-kitchen/71030/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","ba6457877ef3c5915ccb927f11266694","Indexable",""
"https://www.visitsaltlake.com/listing/donut-falls-trail/70435/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","5db3e9fde067b7a3a9ef8fa49af5178b","Indexable",""
"https://www.visitsaltlake.com/listing/oquirrh-restaurant/70796/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","6aa94c660f628a2c1daf347430f0f911","Indexable",""
"https://www.visitsaltlake.com/blog/stories/category/attractions/6318f4f691c61177fc48ccb3/","1408","234","6.017","80.077","Easy","","","","","","","","","","en-us","e9286c200ea44e3892fe5cbfabc181dc","Indexable",""
"https://www.visitsaltlake.com/listing/cosmica/72683/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","c8b1376225feaf35053d5454698ef1f7","Indexable",""
"https://www.visitsaltlake.com/listing/t-f-brewing/68973/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","442fe56ec0ff1f21af234165f2484391","Indexable",""
"https://www.visitsaltlake.com/listing/soldier-hollow/66239/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","2c1db70b59449a7146e3b4c97d3dd39a","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/night-skiing-101/","797","108","7.380","78.654","Fairly Easy","","","","","","","","","","en-us","aa4354a060de6e30bbf3d81fa7e16663","Indexable",""
"https://www.visitsaltlake.com/blog/stories/category/ski/5fa09d2cd98bdc69670ed587/","1439","238","6.046","85.762","Easy","","","","","","","","","","en-us","8fbbc35b9f842c920a360cbd240f8a54","Indexable",""
"https://www.visitsaltlake.com/listing/the-tram-club/68970/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","3eb9b181fd25221dcce3680f1757292b","Indexable",""
"https://www.visitsaltlake.com/listing/greenbike/72010/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","ebc748ad2ef3a0d225f38c15a23282e3","Indexable",""
"https://www.visitsaltlake.com/listing/bringit/72354/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","bfb842b203aa3d34b7fcd324a292a7f1","Indexable",""
"https://www.visitsaltlake.com/listing/alta-ski-area/54267/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","a3280c30c853b0c0226c2a198864202","Indexable",""
"https://www.visitsaltlake.com/listing/ski-‘n-see/54508/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","2d0b768159e337408ea81c7ef1dc26c8","Indexable",""
"https://www.visitsaltlake.com/listing/snowbird/55193/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","2e9f12af3c2b226be5b3d4633d1c9d14","Indexable",""
"https://www.visitsaltlake.com/listing/hallpass-slc/69435/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","59d5adddac6bb4ba5d0a1222a8d8aa27","Indexable",""
"https://www.visitsaltlake.com/listing/loveland-living-planet-aquarium/54723/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","81dcb728c140096ca7c8b6bf8213a615","Indexable",""
"https://www.visitsaltlake.com/listing/market-street-grill-downtown/59985/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","bd8cd636b8d55f8417a8aee29fcf2016","Indexable",""
"https://www.visitsaltlake.com/event/2026-international-convention-%26-english-language-expo/conventions_40196/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","ce2c4b4a4848a48ce6b3d46a270ffd75","Indexable",""
"https://www.visitsaltlake.com/its-sweet-for-families/","726","163","4.454","77.745","Fairly Easy","","","","","","","","","","en-us","475e87e1a5f2526f8df438cc2e9edb81","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/why-salt-lake-has-the-best-ski-vacations-for-beginners/","1281","203","6.310","69.931","Normal","","","","","","","","","","en-us","f12839ff9ba98c2af6725b62aba6a743","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/a-timeless-holiday-tradition-ballet-wests-80th-anniversary-of-the-nutcracker/","507","77","6.584","66.994","Normal","","","","","","","","","","en-us","ee5feecce67f23b9fc94792b69a8807e","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/spring-break-in-salt-lake-guide-for-families/","1739","260","6.688","65.679","Normal","","","","","","","","","","en-us","d7038f041f3c41ac2942c2255c7de795","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/ice-skating-in-salt-lake-city/","833","144","5.785","82.849","Easy","","","","","","","","","","en-us","8964ccd0bf57381d98ada88743bac9c0","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/discover-your-roots-at-the-familysearch-center-in-salt-lake/","889","136","6.537","64.593","Normal","","","","","","","","","","en-us","e20834b6fdef6859bc9a0f80c234c0a7","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/salt-lake-holiday-sports-lineup-know-before-you-go/","827","152","5.441","87.046","Easy","","","","","","","","","","en-us","1254a19c97904374d54b12c8235607a2","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/utah-symphonys-concert-series-something-for-everyone/","1225","171","7.164","60.336","Normal","","","","","","","","","","en-us","fcffceadae63597df30ad801c38b64ad","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/celebrate-the-holidays-in-salt-lake/","1242","197","6.305","76.942","Fairly Easy","","","","","","","","","","en-us","6dc34b48ca03b086bd837001c1c3c81b","Indexable",""
"https://www.visitsaltlake.com/blog/stories/category/family-fun/5a9dab99cd9d441d5835b2cd/?&page=2","1380","221","6.244","78.501","Fairly Easy","","","","","","","","","","en-us","7dbac93938ef788e7d9967ae525513cb","Non-Indexable","Canonicalised"
"https://www.visitsaltlake.com/blog/stories/post/explore-salt-lakes-diverse-and-vibrant-theater-arts-scene/","1079","153","7.052","66.073","Normal","","","","","","","","","","en-us","2c647fe1b717ffdef478f547d33d9b20","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/exploring-art-in-salt-lake-galleries-exhibits-and-street-art-walks/","511","85","6.012","60.175","Normal","","","","","","","","","","en-us","eef229fadd0866944ad36c951707253b","Indexable",""
"https://www.visitsaltlake.com/listing/radisson-hotel-salt-lake-city-downtown/54319/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","484c3a7095859890466c838f567cf7e","Indexable",""
"https://www.visitsaltlake.com/listing/the-cliff-spa/54300/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","f74038222b2984474b67091dbffae650","Indexable",""
"https://www.visitsaltlake.com/listing/wildflower-restaurant-and-lounge/54501/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","d45e14d2b59151e111fc86d1431bd177","Indexable",""
"https://www.visitsaltlake.com/listing/doubletree-suites-by-hilton-salt-lake-city/54323/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","29accd94dcb45b21852c2eb05787e329","Indexable",""
"https://www.visitsaltlake.com/listing/hilton-garden-inn-sandy/56805/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","aee6d9d9c88f088bf728f6b61cdc0754","Indexable",""
"https://www.visitsaltlake.com/listing/the-lodge-at-snowbird/60066/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","c18952f940bbd19f8a72bd583919198f","Indexable",""
"https://www.visitsaltlake.com/listing/the-grand-america-hotel/54696/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","aeb88b50f802b03141468cb9f567334c","Indexable",""
"https://www.visitsaltlake.com/listing/salt-palace-convention-center/54396/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","c2aacf953a0e02f405db0159c9c28b3a","Indexable",""
"https://www.visitsaltlake.com/listing/salt-lake-marriott-downtown-at-city-creek/54349/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","ea34e0967428e88cacc9a5cc840b1981","Indexable",""
"https://www.visitsaltlake.com/listing/the-steak-pit/54457/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","27a8416831a7405544c477d1befa78a6","Indexable",""
"https://www.visitsaltlake.com/listing/salt-lake-city-marriott-city-center/54734/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","47cef305a25693790a127125a45881ea","Indexable",""
"https://www.visitsaltlake.com/listing/utahs-best-vacation-rentals/55195/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","5db880993170d959b21d8370439f5995","Indexable",""
"https://www.visitsaltlake.com/listing/hampton-inn-salt-lake-city-sandy/54345/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","44b28003ec21b87ae216a94013d34360","Indexable",""
"https://www.visitsaltlake.com/listing/marriott-university-park/54408/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","a2d71cb0beac01eb4664eb4fda9b236e","Indexable",""
"https://www.visitsaltlake.com/listing/hilton-salt-lake-city-center/54430/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","27982fb9895b42bc974f11d326268982","Indexable",""
"https://www.visitsaltlake.com/listing/utah-food-services/54478/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","f6e930de4196e46134efac4eab93b5c3","Indexable",""
"https://www.visitsaltlake.com/listing/fairfield-inn-%26-suites-salt-lake-city-downtown/54545/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","bfdc6d613618d681c075fb44f52816f6","Indexable",""
"https://www.visitsaltlake.com/listing/the-lodge-bistro-and-lounge/54389/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","421e9824db4c835e3e28103bc267683f","Indexable",""
"https://www.visitsaltlake.com/listing/hampton-inn-downtown/54631/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","e9a2a854c54e9a70cc68860a59229845","Indexable",""
"https://www.visitsaltlake.com/listing/courtyard-by-marriott-salt-lake-city-airport/54775/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","6c836bd50469dab74f3be5dce3235454","Indexable",""
"https://www.visitsaltlake.com/listing/doubletree-by-hilton-salt-lake-city-airport/54259/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","eb8a76781dd5bc6150e10eb707a7658c","Indexable",""
"https://www.visitsaltlake.com/listing/homewood-suites-by-hilton-salt-lake-city-midvale-sandy/54628/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","14cbd335efc724961e843db18b180ec6","Indexable",""
"https://www.visitsaltlake.com/listing/courtyard-by-marriott-sandy/54584/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","20b7d2c37aae972a653232aab153060b","Indexable",""
"https://www.visitsaltlake.com/listing/fairfield-inn-draper/54857/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","50c8759c5e28ae0aaf75c38b084d4216","Indexable",""
"https://www.visitsaltlake.com/listing/residence-inn-salt-lake-city-downtown/54619/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","d5c14acf2277fe95326f62510a22c9cd","Indexable",""
"https://www.visitsaltlake.com/listing/residence-inn-salt-lake-city-cottonwood/54741/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","1bf73150784114a793218c336b1e7b4","Indexable",""
"https://www.visitsaltlake.com/listing/little-america-hotel/54385/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","fafd36912c90c310e4838d73f92b2956","Indexable",""
"https://www.visitsaltlake.com/listing/sheraton-salt-lake-city-hotel/54443/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","a5915c2ea23ce89198529a311416b69a","Indexable",""
"https://www.visitsaltlake.com/listing/springhill-suites/55000/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","9e16bf2b35dee3b21375319802c3387f","Indexable",""
"https://www.visitsaltlake.com/listing/residence-inn-by-marriott-sandy/54652/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","a54f3591761122ffbd1ce04e374af2ad","Indexable",""
"https://www.visitsaltlake.com/listing/the-forklift-restaurant/54337/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","295ef3e18a9151422def851f56a4fe82","Indexable",""
"https://www.visitsaltlake.com/listing/homewood-suites-by-hilton-downtown/54963/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","69c8fe522cddc03eae83e665807788d","Indexable",""
"https://www.visitsaltlake.com/listing/beehive-distilling/65522/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","b920407183270c6eff4fc4bc6aa6f7d2","Indexable",""
"https://www.visitsaltlake.com/listing/hk-brewing-collective/72877/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","94bbc47cacc0742bd0038d4a3d98a81","Indexable",""
"https://www.visitsaltlake.com/listing/scion-cider-bar/70730/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","642174c77fc4bf036597cbaa07dcbd55","Indexable",""
"https://www.visitsaltlake.com/listing/uinta-brewing-company/60790/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","f3ceb33b871246261390fabeb7d2dc9d","Indexable",""
